id,course_id,start,end,course_type,category,course_name,course_syllabus,course_keyword,course_category
11362,course-v1:WageningenX+NUTR101x+2T2017,2017-05-30 08:00:00,2017-09-28 08:00:00,0,,Nutrition and Health: Macronutrients and Overnutrition,<p>Learn the fundamentals of nutrition and its impact on human health.</p>,"Nutrition and Health: Macronutrients and Overnutrition,隨堂模式,瓦赫寧根大學,",運動
10331,course-v1:hit+hit_13GH16000700_1+2017_T1,2017-03-10 08:00:00,2017-06-24 08:00:00,0,,溝通與交流,視角獨特的“主持型”心理課，正能量的“燒腦”之旅。言語犀利，案例豐富，思維訓練，實用性強，凝聚主講者19年心理醫生“心戰”經歷、15年世界五百強員工心理內訓精華。,"溝通與交流,隨堂模式,哈爾濱工業大學,",語言
12069,course-v1:Microsoft+DEV277x+2T2017,2017-07-01 08:00:00,2017-09-30 08:00:00,0,,Object Oriented Programming in Java,"One of the most important skills in software development is designing how code is organized. In this Java course, learn how to apply industry-standard practices as you structure your software.","Object Oriented Programming in Java,隨堂模式,微軟,",程式
8403,course-v1:TsinghuaX+00740113_1X+2016_2017,2016-03-01 08:00:00,2016-07-15 23:30:00,0,,VC++面向對象與可視化程序設計（上）：Windows編程基礎(2016_T2) ,Visual C++程序設計基礎包含兩個部分，一部分是基於Windows的編程，另一部分是基於MFC的編程，本課程“上”的部分主要介紹Windows編程技術基礎，內容涉及Windows應用程序構架，消息響應機制，以及動畫、文本、字體、鼠標、鍵盤資源等常見的Windows程序設計的基本元素。,"VC++面向對象與可視化程序設計（上）：Windows編程基礎(2016_T2) ,隨堂模式,清華大學,",程式
8601,course-v1:TsinghuaX+THUSEM003+sp,2016-12-06 12:00:00,,1,economics,國民經濟運行與統計（自主模式）,【本課程是付費課程，只有先申請認證纔可以加課】本課程中，你將學習國民經濟的意義及數類，各種國民經濟指數統計方法與意義，凱恩斯主義模型等知識內容。,"國民經濟運行與統計（自主模式）,自主模式,清華大學,經管·會計",商管
9010,course-v1:dongguan+zhiye011+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,,大學計算機——計算思維的視角,全面培養學生的計算科學修養，信息素養，培養學生良好的計算思維能力，提高學生的計算機應用水平和計算機問題求解能力。,"大學計算機——計算思維的視角,隨堂模式,,",科學
8461,course-v1:NUDT+082501502+2016_2017,2016-05-10 15:00:00,2016-07-24 23:00:00,0,,導彈總體設計導論(2016_T2),"《導彈總體設計》是高等院校航天工程領域一門主幹專業課程，學習完本課程，使學生達到基本具備初步設計導彈方案和參數的能力。內容包括設計基礎、氣動外形設計、部位安排與操控特性、推進系統選擇、總體參數設計、彈道規劃與制導、姿態控制設計和總體方案性能評估，以戰術彈道導彈爲主，涵蓋飛航導彈。
教學側重總體設計基本原理和方法的闡述，強調各部分之間的設計邏輯和數學物理關係，注重基礎性、理論性和系統性，圖文並茂、配有豐富的例題。","導彈總體設計導論(2016_T2),隨堂模式,國防科技大學,",商管
8434,course-v1:TsinghuaX+00680142X+2016_2017,2016-03-04 14:00:00,2016-06-29 08:00:00,0,,儒家修身之道(2016_T2),儒家使中國人理性早啓，塑造了我們的情感方式，醫治我們的心靈傷痛。儒學是真正的知識，就像三三得九，修身之道是基礎。,"儒家修身之道(2016_T2),隨堂模式,清華大學,",科學
11138,course-v1:UQx+LGDM2x+2T2017,2017-06-13 08:00:00,2017-09-08 08:00:00,0,,The Science and Practice of Sustainable Development,Learn the science and policies that drive sustainable development and how leaders can work to achieve UN’s Sustainable Development Goals.,"The Science and Practice of Sustainable Development,隨堂模式,昆士蘭大學,",運動
8878,course-v1:dongguan+zhongshen011+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,,大唐興衰,隋唐五代史是史學名著《資治通鑑》中分量最重、史料價值最高的部分。通過老師導讀，同學們可深入經典文本內部，縱覽大唐興衰，汲取人生智慧。,"大唐興衰,隨堂模式,,",商管
11365,course-v1:CQU+TSJYHG00038+2017_T1,2018-05-01 00:00:00,2028-05-01 00:00:00,0,,美國曆史與文化,,"美國曆史與文化,隨堂模式,重慶大學,",語言
11793,course-v1:JNUX+jnu01023008X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,foreign language,英美概況（2017秋）,帶你瞭解真正的英國和美國，講述關於他們的傳說和真實，呈現予你他們的過去和現在。,"英美概況（2017秋）,隨堂模式,暨南大學,社科·法律,歷史,外語",運動
1843,course-v1:SDUx+131000110_tv+2015_T2,2015-06-26 08:00:00,2016-06-26 00:00:00,0,,大學計算機——計算思維的視角,全面培養學生的計算科學修養，信息素養，培養學生良好的計算思維能力，提高學生的計算機應用水平和計算機問題求解能力。,"大學計算機——計算思維的視角,隨堂模式,山東大學,",科學
1631,course-v1:TsinghuaX+10421084_2014X+2014_T2,2015-06-18 09:00:00,2016-06-18 09:00:00,0,,微積分B(1)（2014秋）,本課程是理工科各專業的一門數學基礎課，系統、全面地介紹了一元函數微積分學的基本內容。課程既保持了數學的嚴謹和抽象的特點，也注意了數學概念的直觀和形象的一面。,"微積分B(1)（2014秋）,隨堂模式,清華大學,",科學
4261,course-v1:TsinghuaX+THU00013X+sp,2015-09-15 08:00:00,,1,business,社會創新與創業（自主模式）,通過對社會創新領域專業與通識內容的廣泛學習、探索與實踐，全面多角度地瞭解和掌握社會創新的基本理論與方法。,"社會創新與創業（自主模式）,自主模式,清華大學,經管·會計,創業,職場",商管
9554,course-v1:CPVS+CPVS-homework_hangkongfuwu+20170118,2017-01-18 12:00:00,2017-02-17 23:30:00,0,,航空服務系-航空服務專業-15級16級（作業）,,"航空服務系-航空服務專業-15級16級（作業）,隨堂模式,北京市昌平職業學校,",程式
12045,course-v1:Microsoft+CLD224x+3T2017,2017-07-01 08:00:00,2017-09-30 08:00:00,0,,Understanding the Collaborators,"Learn the foundational techniques, tools, and practices to successfully collaborate with team members and customers.","Understanding the Collaborators,隨堂模式,微軟,",程式
2629,course-v1:TsinghuaX+THU00022X+2015__T2,2015-08-07 00:00:00,2016-08-07 00:00:00,0,,中國大國崛起的經濟、歷史、國際研究分析,Will China Rise as a Disruptive Force? Three leading Chinese experts will share their views and provide answers to Chinese critical issues.,"中國大國崛起的經濟、歷史、國際研究分析,隨堂模式,清華大學,",商管
7131,course-v1:guangxi_FUDANx+ECON130007_01+2016_T2,2016-08-25 00:00:00,2016-11-25 00:00:00,0,,貨幣金融學,貨幣與我們的社會生活息息相關，是現代經濟社會有效運轉必不可少的血液。本門課程將引領大家破解貨幣的祕密，理解貨幣、銀行、金融市場、貨幣政策當局等金融系統重要元素的基本運行規律和原理。,"貨幣金融學,隨堂模式,,",商管
8353,course-v1:FullbridgeX+Career5x+3T2016,2016-10-27 08:00:00,2017-10-27 08:00:00,0,,"Resume, Networking, and Interview Skills",Get the job you want with compelling resume writing and focused interview preparation.,"Resume, Networking, and Interview Skills,隨堂模式,,",商管
10553,course-v1:UAMx+Idealismo501x+1T2017,2017-03-28 08:00:00,2017-10-03 08:00:00,0,,Idealismo Filosófico: Cómo hacer Mundos con Ideas,"Curso dedicado al “Idealismo Filosófico” como base de las cosmovisiones de Occidente,  a partir de las ideas rectoras de la vida y del pensar.","Idealismo Filosófico: Cómo hacer Mundos con Ideas,隨堂模式,馬德里自治大學,",程式
5664,course-v1:pec+20220214_X+2016_T1,2016-03-04 00:00:00,2016-06-30 00:00:00,0,,江蘇理工學院_電路原理(2016春),電路原理是電類各專業最重要的一門基礎課，後續各課程都建立在這門課的知識體系之上，是電類專業本科生的“看家課”。清華大學電路原理課程爲學生提供紮實基礎和豐富應用。,"江蘇理工學院_電路原理(2016春),隨堂模式,,",程式
3804,course-v1:CIE+FAP001+2015_T2,2016-03-01 00:00:00,2016-12-30 00:00:00,0,,財務分析與估值,本課程爲《財務分析與決策》的後續課程，預計在半年後開課。選修本課程需要具備會計的基礎知識和分析財務報表的基本技能。 估值是進行證券投資、私募股權,"財務分析與估值,隨堂模式,中國創業學院,",商管
12138,course-v1:Microsoft+DAT221x+2T2017,2017-07-01 08:00:00,2017-09-30 08:00:00,0,,Developing NoSQL Solutions in Azure,Learn the fundamentals of NoSQL and explore several non-relational data storage options in Microsoft Azure.,"Developing NoSQL Solutions in Azure,隨堂模式,微軟,",程式
1839,course-v1:TsinghuaX+00690242+2015_TS,2015-07-13 08:00:00,2016-01-25 15:30:00,0,literature,文物精品與文化中國（暑假班）,本課程以精品文物作引子，將學術界探索中華文明的過程作爲線索，介紹古代中國在造船、玉器等諸多領域的傑出成就，學生可以藉此獲得對文化中國全方位的、直觀而深入的認識。,"文物精品與文化中國（暑假班）,隨堂模式,清華大學,文學,歷史",語言
6934,course-v1:TsinghuaX+AP000001X+2016T2,2016-09-16 08:00:00,2017-01-03 00:00:00,0,chemistry,大學化學（2016秋）,化學是我們認識物質世界的重要窗口。打好堅實的化學基礎，對於完善我們的知識體系，培養多角度思考、分析和解決實際問題的能力，定會有莫大的幫助。,"大學化學（2016秋）,隨堂模式,清華大學,化學",科學
11104,course-v1:IDBx+IDB1x+2T2017,2017-08-03 08:00:00,2017-09-14 08:00:00,0,,Gestión de gobiernos subnacionales para resultados,El objetivo de este curso es poner a disposición de los participantes los instrumentos para orientar la gestión pública de los gobiernos subnacionales a obtener los resultados que mejoran la calidad de vida de los ciudadanos.,"Gestión de gobiernos subnacionales para resultados,隨堂模式,泛美開發銀行,",商管
1858,course-v1:TsinghuaX+10421145_2015X+2015_T2,2015-06-29 08:00:00,2016-06-29 00:00:00,0,,微積分-1,本課程專爲MOOC設計，講授常規理工科微積分的前半部分(一元微積分)。以中英文對照的方式講授，並使用以英文爲主的教材和學習資料。,"微積分-1,隨堂模式,清華大學,",程式
8956,course-v1:dongguan+zhiye093+20161223,2016-12-23 08:00:00,2017-04-23 00:00:00,0,,創新的積極心理學,創業離不開創新，創業者只有擁有源源不斷的創造力，才能在創新、創業的道路上不斷前進。,"創新的積極心理學,隨堂模式,,",商管
2998,course-v1:BIT+00510888X+2015_T2,2015-09-07 12:00:00,2016-01-31 00:00:00,0,,ERROR,ERROR,ERROR,程式
11046,course-v1:SDJTU+070869+2017-2018_T1,2017-09-04 09:00:00,2017-12-30 00:00:00,0,,混凝土設計與檢測,,"混凝土設計與檢測,隨堂模式,,",程式
9165,course-v1:TsinghuaX+00690242X+2017_T1,2017-02-20 08:00:00,2017-07-01 00:00:00,0,history,文物精品與文化中國(2017春),本課程以精品文物作引子，將學術界探索中華文明的過程作爲線索，介紹古代中國在造船、玉器等諸多領域的傑出成就，學生可以藉此獲得對文化中國全方位的、直觀而深入的認識。,"文物精品與文化中國(2017春),隨堂模式,清華大學,歷史",語言
11251,course-v1:TsinghuaX+60250131X+2017_T2,2017-09-05 08:00:00,2017-12-25 23:30:00,0,computer,大數據技術與應用（2017秋）,結合應用實例融會貫通大數據中的理論方法和系統知識（平臺、模塊、工具），體會運用大數據技術解決實際問題的思路和效果。,"大數據技術與應用（2017秋）,隨堂模式,清華大學,計算機",程式
11000,course-v1:UQx+LEARNx+2T2017,2017-05-15 08:00:00,2017-12-30 08:00:00,0,,Deep Learning through Transformative Pedagogy,How can powerful teaching strategies and effective learning activities enhance deep learning?,"Deep Learning through Transformative Pedagogy,隨堂模式,,",教育
8814,course-v1:bjzrxrz+Exam01+2016_T2,2016-12-23 09:00:00,2016-12-25 00:00:00,0,,“搏”學模擬考試,,"“搏”學模擬考試,隨堂模式,,",科學
4189,course-v1:xxt+00690242+2015_T2,2015-12-07 00:00:00,2016-12-07 00:00:00,0,,文物精品與文化中國,本課程以精品文物作引子，將學術界探索中華文明的過程作爲線索，介紹古代中國在造船、玉器等諸多領域的傑出成就，學生可以藉此獲得對文化中國全方位的、直觀而深入的認識。,"文物精品與文化中國,隨堂模式,,",語言
80,TsinghuaX/80512073_2014_1X/_2014_,2014-03-10 09:00:00,2014-06-25 11:30:00,0,economics,財務分析與決策（2014春）,這門課程用財務語言解構企業的價值創造過程，從而幫助學習者理解影響價值創造的各種因素，建立財務思維，並具備將其應用於商業決策的能力。,"財務分析與決策（2014春）,隨堂模式,清華大學,經管·會計",商管
10483,course-v1:CQUMOOC+0003-EmbeddedController+2017_T1,2017-04-01 08:00:00,2017-12-31 22:00:00,0,,電子商務（2017自主學習）,電子商務受到上至國家領導、下至普通百姓的關注。這不是一門技術課程，而是從商務視角，通過知識講解、案例分析和實地考察的方式，與學習者一起去探索電商成功的奧祕，提升電子商務運用能力，助力開啓創業夢想。,"電子商務（2017自主學習）,隨堂模式,,",商管
2929,course-v1:TsinghuaX+10610224X+2015__T1,2016-10-01 00:00:00,2016-12-30 18:00:00,0,,毛澤東思想和中國特色社會主義理論體系概論,毛澤東思想和中國特色社會主義理論體系是中國共產黨治國理政的指南針、顯微鏡和望遠鏡。本課程將帶你探索這些政治理論的來龍去脈、前因後果、微言大義和現實影響等。,"毛澤東思想和中國特色社會主義理論體系概論,隨堂模式,清華大學,",商管
